home_type,posted,home_URL,home_status,home_price,home_address,home_zipcode,num_beds,num_baths,home_area
APARTMENT,371,https://www.zillow.com/homedetails/1100-Clove-Rd-G0-Staten-Island-NY-10301/2094371409_zpid/,FOR_SALE,"$139,900","1100 Clove Rd #G0, Staten Island, NY 10301",10301,2,2,800
SINGLE_FAMILY,6,https://www.zillow.com/homedetails/1922-E-37th-St-Brooklyn-NY-11234/30785094_zpid/,FOR_SALE,"$634,999","1922 E 37th Street, Marine Park, NY 11234",11234,2,1,
SINGLE_FAMILY,410,https://www.zillow.com/homedetails/131-16-115th-Ave-South-Ozone-Park-NY-11420/2080380845_zpid/,FOR_SALE,"$235,000","131-16 115th Ave, South Ozone Park, NY 11420",11420,3,2,0
SINGLE_FAMILY,6,https://www.zillow.com/homedetails/61-E-80th-St-New-York-NY-10075/31540213_zpid/,FOR_SALE,"$19,800,000","61 E 80th St, New York, NY 10075",10075,4,6,9000
CONDO,10,https://www.zillow.com/homedetails/155-E-34th-St-APT-8V-New-York-NY-10016/31507040_zpid/,FOR_SALE,"$399,000","155 E 34th St APT 8V, New York, NY 10016",10016,0,1,510
CONDO,10,https://www.zillow.com/homedetails/204-E-7th-St-G2-New-York-NY-10009/244758554_zpid/,FOR_SALE,"$395,000","204 E 7th St #G2, New York, NY 10009",10009,2,2,0
SINGLE_FAMILY,4,https://www.zillow.com/homedetails/10930-142nd-St-Jamaica-NY-11435/32179398_zpid/,FOR_SALE,"$725,000","109-30 142 Street, Jamaica, NY 11435",11435,3,2,1576
MULTI_FAMILY,29,https://www.zillow.com/homedetails/379-Timber-Ridge-Dr-Staten-Island-NY-10306/32342737_zpid/,FOR_SALE,"$749,888","379 Timber Ridge Dr, Staten Island, NY 10306",10306,4,3,2142
CONDO,160,https://www.zillow.com/homedetails/781-5th-Ave-APT-1416-New-York-NY-10022/72527019_zpid/,FOR_SALE,"$295,000","781 5th Ave APT 1416, New York, NY 10022",10022,1,1,375
APARTMENT,119,https://www.zillow.com/homedetails/62-Pond-Way-Staten-Island-NY-10303/402679041_zpid/,FOR_SALE,"$349,000","62 Pond Way, Staten Island, NY 10303",10303,3,2,1176
CONDO,36,https://www.zillow.com/homedetails/67-50-Thornton-Pl-APT-1M-Forest-Hills-NY-11375/219856859_zpid/,FOR_SALE,"$549,000","67-50 Thornton Pl APT 1M, Forest Hills, NY 11375",11375,3,2,1150
SINGLE_FAMILY,17,https://www.zillow.com/homedetails/112-39-177th-St-Jamaica-NY-11433/2061004726_zpid/,FOR_SALE,"$1,200,000","112-39 177th St, Jamaica, NY 11433",11433,4,4,2500
CONDO,12,https://www.zillow.com/homedetails/2385-Barker-5u-Ave-Bronx-NY-10467/442677706_zpid/,FOR_SALE,"$325,000","2385 barker 5u Ave, Bronx, NY 10467",10467,2,1,950
MULTI_FAMILY,5,https://www.zillow.com/homedetails/1812-Tomlinson-Ave-Bronx-NY-10461/29815320_zpid/,FOR_SALE,"$949,000","1812 Tomlinson Avenue, Bronx, NY 10461",10461,6,4,2500
CONDO,63,https://www.zillow.com/homedetails/2545-Sedgwick-Ave-APT-7B-Bronx-NY-10468/244445030_zpid/,FOR_SALE,"$175,000","2545 Sedgwick Ave APT 7B, Bronx, NY 10468",10468,2,1,950
CONDO,45,https://www.zillow.com/homedetails/2168-35th-St-APT-1H-Astoria-NY-11105/245380022_zpid/,FOR_SALE,"$179,900","21-38 35 Street UNIT 1H, Astoria, NY 11105",11105,2,1,800
CONDO,215,https://www.zillow.com/homedetails/27-E-65th-St-APT-3A-New-York-NY-10065/244890470_zpid/,FOR_SALE,"$650,000","27 E 65th St APT 3A, New York, NY 10065",10065,2,2,1150
SINGLE_FAMILY,217,https://www.zillow.com/homedetails/117-Malba-Dr-Malba-NY-11357/32025781_zpid/,FOR_SALE,"$6,999,000","117 Malba Drive, Malba, NY 11357",11357,5,6,8300
CONDO,40,https://www.zillow.com/homedetails/1431-E-108th-St-APT-10E-Brooklyn-NY-11236/30777868_zpid/,FOR_SALE,"$299,999","1431 E 108th St APT 10E, Brooklyn, NY 11236",11236,2,2,809
SINGLE_FAMILY,234,https://www.zillow.com/homedetails/178-E-75th-St-New-York-NY-10021/31535475_zpid/,FOR_SALE,"$28,000,000","178 E 75th St, New York, NY 10021",10021,5,6,6600
MULTI_FAMILY,18,https://www.zillow.com/homedetails/23108-Mentone-Ave-Laurelton-NY-11413/32205678_zpid/,FOR_SALE,"$699,000","231-08 Mentone Avenue, Laurelton, NY 11413",11413,5,3,
APARTMENT,306,https://www.zillow.com/homedetails/20-Cliff-St-Staten-Island-NY-10305/32318220_zpid/,FOR_SALE,"$299,000","20 Cliff St, Staten Island, NY 10305",10305,2,2,1360
CONDO,33,https://www.zillow.com/homedetails/9-Alden-Park-9-Bronx-NY-10465/2063503685_zpid/,FOR_SALE,"$199,900","9 Alden Park UNIT 9, Bronx, NY 10465",10465,3,2,1000
CONDO,7,https://www.zillow.com/homedetails/81-22-Langdale-St-FLOOR-2-New-Hyde-Park-NY-11040/2058047667_zpid/,FOR_SALE,"$399,000","81-22 Langdale Street 2nd fl, New Hyde Park, NY 11040",11040,2,1,
SINGLE_FAMILY,28,https://www.zillow.com/homedetails/208-08-33rd-Ave-Bayside-NY-11361/442143681_zpid/,FOR_SALE,"$938,000","208-08 33rd Avenue, Bayside, NY 11361",11361,3,2,1612
CONDO,138,https://www.zillow.com/homedetails/217-W-57th-St-126-New-York-NY-10019/338593841_zpid/,FOR_SALE,"$65,000,000","217 W 57th St #126, New York, NY 10019",10019,5,6,7074
SINGLE_FAMILY,2,https://www.zillow.com/homedetails/2614-E-66th-St-Brooklyn-NY-11234/30788868_zpid/,FOR_SALE,"$949,000","2614 E 66th St, Brooklyn, NY 11234",11234,4,3,2200
CONDO,4,https://www.zillow.com/homedetails/8-Riverside-Dr-W-1A-New-York-NY-10023/442771540_zpid/,FOR_SALE,"$465,000","8 Riverside Dr W #1A, New York, NY 10023",10023,1,1,0
SINGLE_FAMILY,54,https://www.zillow.com/homedetails/329-Taylor-St-Staten-Island-NY-10310/32276634_zpid/,FOR_SALE,"$649,000","329 Taylor Street, Staten Island, NY 10310",10310,4,2,1600
TOWNHOUSE,91,https://www.zillow.com/homedetails/45-W-70th-St-New-York-NY-10023/31518799_zpid/,FOR_SALE,"$14,980,000","45 W 70th St, New York, NY 10023",10023,5,6,8550
MULTI_FAMILY,33,https://www.zillow.com/homedetails/909-911-Lamb-St-Utica-NY-13502/2058657408_zpid/,FOR_SALE,"$179,900","909-911 Lamb St, Utica, NY 13502",13502,6,2,2304
SINGLE_FAMILY,8,https://www.zillow.com/homedetails/193-Kiswick-St-Staten-Island-NY-10306/32332650_zpid/,FOR_SALE,"$175,000","193 Kiswick St, Staten Island, NY 10306",10306,2,1,580
SINGLE_FAMILY,4,https://www.zillow.com/homedetails/6-Altamont-St-Staten-Island-NY-10306/32295466_zpid/,FOR_SALE,"$699,999","6 Altamont St, Staten Island, NY 10306",10306,3,3,1440
CONDO,0,https://www.zillow.com/homedetails/3-Court-Sq-3106-Long-Island-City-NY-11101/2071929512_zpid/,FOR_SALE,"$828,000","3 Court Sq #3106, Long Island City, NY 11101",11101,1,1,
CONDO,32,https://www.zillow.com/homedetails/140-W-81st-St-PENTHOUSE-New-York-NY-10024/442032673_zpid/,FOR_SALE,"$9,995,000","140 W 81st St #PENTHOUSE, New York, NY 10024",10024,4,5,4025
CONDO,10,https://www.zillow.com/homedetails/342-W-48th-St-APT-3RW-New-York-NY-10036/244846639_zpid/,FOR_SALE,"$375,000","342 W 48th St APT 3RW, New York, NY 10036",10036,1,1,0
CONDO,175,https://www.zillow.com/homedetails/40-E-80th-St-APT-21A-New-York-NY-10075/244808481_zpid/,FOR_SALE,"$749,000","40 E 80th St APT 21A, New York, NY 10075",10075,3,3,0
SINGLE_FAMILY,70,https://www.zillow.com/homedetails/221-57-92nd-Queens-Village-NY-11428/2082301029_zpid/,FOR_SALE,"$749,880","221-57 92 Avenue, Queens Village, NY 11428",11428,3,2,1280
CONDO,6,https://www.zillow.com/homedetails/428-W-19th-St-9B-New-York-NY-10011/442724290_zpid/,FOR_SALE,"$3,995,000","428 W 19th St #9B, New York, NY 10011",10011,2,2,1504
CONDO,237,https://www.zillow.com/homedetails/147-Edgewater-Park-D-Bronx-NY-10465/2070299744_zpid/,FOR_SALE,"$55,000","147 Edgewater Park UNIT D, Bronx, NY 10465",10465,2,1,0
SINGLE_FAMILY,4,https://www.zillow.com/homedetails/7520-3rd-Ave-Brooklyn-NY-11209/30695325_zpid/,FOR_SALE,"$110,000","7520 3rd Ave, Brooklyn, NY 11209",11209,,0,1200
MULTI_FAMILY,5,https://www.zillow.com/homedetails/77-Tenafly-Pl-Staten-Island-NY-10312/112111443_zpid/,FOR_SALE,"$1,250,000","77 Tenafly Pl, Staten Island, NY 10312",10312,5,4,2300
SINGLE_FAMILY,13,https://www.zillow.com/homedetails/22702-112th-Rd-Jamaica-NY-11429/32163775_zpid/,FOR_SALE,"$300,000","22702 112th Rd, Jamaica, NY 11429",11429,3,2,1265
CONDO,10,https://www.zillow.com/homedetails/59-E-72nd-St-APT-3C-New-York-NY-10021/244781527_zpid/,FOR_SALE,"$685,000","59 E 72nd St APT 3C, New York, NY 10021",10021,2,2,0
MULTI_FAMILY,5,https://www.zillow.com/homedetails/1458-Blake-Ave-Brooklyn-NY-11208/30646458_zpid/,FOR_SALE,"$809,900","1458 Blake Ave, Brooklyn, NY 11208",11208,,4,2476
CONDO,42,https://www.zillow.com/homedetails/786-9th-Ave-APT-3R-New-York-NY-10019/441786510_zpid/,FOR_SALE,"$540,000","786 9th Ave APT 3R, New York, NY 10019",10019,2,1,0
CONDO,199,https://www.zillow.com/homedetails/136-E-36th-St-APT-8B-Manhattan-NY-10016/338301342_zpid/,FOR_SALE,"$999,000","136 E 36th St APT 8B, Manhattan, NY 10016",10016,4,2,2100
CONDO,118,https://www.zillow.com/homedetails/555-Kappock-St-APT-23S-Bronx-NY-10463/244447391_zpid/,FOR_SALE,"$325,000","555 Kappock St APT 23S, Bronx, NY 10463",10463,2,2,1200
CONDO,27,https://www.zillow.com/homedetails/2038-E-58th-St-128C-Brooklyn-NY-11234/2062199135_zpid/,FOR_SALE,"$250,000","2038 E 58th St #128C, Brooklyn, NY 11234",11234,2,1,850
CONDO,10,https://www.zillow.com/homedetails/347-W-44th-St-APT-4RE-New-York-NY-10036/112084313_zpid/,FOR_SALE,"$299,000","347 W 44th St APT 4RE, New York, NY 10036",10036,1,1,0
CONDO,88,https://www.zillow.com/homedetails/130-E-17th-St-APT-5C-New-York-NY-10003/244788810_zpid/,FOR_SALE,"$299,999","130 E 17th St APT 5C, New York, NY 10003",10003,0,1,
CONDO,48,https://www.zillow.com/homedetails/1075-Ocean-Pkwy-APT-3E-Brooklyn-NY-11230/216129593_zpid/,FOR_SALE,"$450,000","1075 Ocean Pkwy APT 3E, Brooklyn, NY 11230",11230,3,1,1100
CONDO,26,https://www.zillow.com/homedetails/27-E-65th-St-5BC-New-York-NY-10065/442232803_zpid/,FOR_SALE,"$995,000","27 E 65th St #5BC, New York, NY 10065",10065,3,3,2100
CONDO,70,https://www.zillow.com/homedetails/246-E-51st-St-APT-22-Manhattan-NY-10022/72524381_zpid/,FOR_SALE,"$349,000","246 E 51st St APT 22, Manhattan, NY 10022",10022,1,1,
CONDO,11,https://www.zillow.com/homedetails/59-Pineapple-St-APT-2L-Brooklyn-NY-11201/79721159_zpid/,FOR_SALE,"$550,000","59 Pineapple St APT 2L, Brooklyn, NY 11201",11201,1,1,0
CONDO,111,https://www.zillow.com/homedetails/74-45-220th-St-UNIT-112A-Oakland-Gardens-NY-11364/416165279_zpid/,FOR_SALE,"$330,000","74-45 220th Street UNIT 112A, Bayside, NY 11364",11364,2,1,
SINGLE_FAMILY,4,https://www.zillow.com/homedetails/819-E-19th-St-Brooklyn-NY-11230/30723931_zpid/,FOR_SALE,"$1,750,000","819 E 19th St, Brooklyn, NY 11230",11230,4,3,4000
CONDO,70,https://www.zillow.com/homedetails/333-Central-Park-W-APT-11-New-York-NY-10025/72522485_zpid/,FOR_SALE,"$2,300,000","333 Central Park W APT 11, New York, NY 10025",10025,3,3,2000
SINGLE_FAMILY,74,https://www.zillow.com/homedetails/2634-169th-St-Flushing-NY-11358/32036271_zpid/,FOR_SALE,"$1,175,000","26-34 169th Street, Flushing, NY 11358",11358,4,2,1728
TOWNHOUSE,35,https://www.zillow.com/homedetails/12-Huntington-St-Brooklyn-NY-11231/30573318_zpid/,FOR_SALE,"$1,738,000","12 Huntington St, Brooklyn, NY 11231",11231,4,2,2304
MULTI_FAMILY,5,https://www.zillow.com/homedetails/108-22-167th-St-Jamaica-NY-11433/2070073367_zpid/,FOR_SALE,"$1,299,999","108-22 167th Street, Jamaica, NY 11433",11433,8,4,
CONDO,12,https://www.zillow.com/homedetails/702-Greene-Ave-2-Brooklyn-NY-11221/2058988604_zpid/,FOR_SALE,"$949,000","702 Greene Ave #2, Brooklyn, NY 11221",11221,2,2,934
SINGLE_FAMILY,68,https://www.zillow.com/homedetails/103-Lenox-Ave-UNIT-2C-New-York-NY-10026/442155942_zpid/,FOR_SALE,"$495,000","103 Lenox Ave UNIT 2C, New York, NY 10026",10026,2,1,810
TOWNHOUSE,3,https://www.zillow.com/homedetails/39-Hemlock-Ct-Staten-Island-NY-10309/32372064_zpid/,FOR_SALE,"$678,000","39 Hemlock Ct, Staten Island, NY 10309",10309,3,4,1661
MULTI_FAMILY,0,https://www.zillow.com/homedetails/39-Crowell-Ave-Staten-Island-NY-10314/32281406_zpid/,FOR_SALE,"$1,450,888","39 Crowell Ave, Staten Island, NY 10314",10314,6,5,2704
SINGLE_FAMILY,4,https://www.zillow.com/homedetails/79-18-210th-St-Oakland-Gardens-NY-11364/2063479578_zpid/,FOR_SALE,"$1,588,888","79-18 210th Street, Hollis Hills, NY 11364",11364,3,3,2100
TOWNHOUSE,32,https://www.zillow.com/homedetails/711-Mac-Donough-St-Brooklyn-NY-11233/30599364_zpid/,FOR_SALE,"$2,088,000","711 Macdonough Street, Bedford-Stuyvesant, NY 11233",11233,5,4,2925
CONDO,70,https://www.zillow.com/homedetails/303-E-57th-St-APT-36E-New-York-NY-10022/89558487_zpid/,FOR_SALE,"$595,000","303 E 57th St APT 36E, New York, NY 10022",10022,2,3,0
CONDO,20,https://www.zillow.com/homedetails/9536-Schenck-St-3-Brooklyn-NY-11236/79710230_zpid/,FOR_SALE,$1,"9536 Schenck St #3, Brooklyn, NY 11236",11236,2,1,1400
MULTI_FAMILY,22,https://www.zillow.com/homedetails/938-E-228th-St-Bronx-NY-10466/29833052_zpid/,FOR_SALE,"$425,000","938 E 228th Street, Bronx, NY 10466",10466,3,2,1584
SINGLE_FAMILY,98,https://www.zillow.com/homedetails/218-20-112th-Ave-Queens-Village-NY-11429/2079313732_zpid/,FOR_SALE,"$327,000","218-20 112th Ave, Queens Village, NY 11429",11429,4,2,1280
SINGLE_FAMILY,104,https://www.zillow.com/homedetails/24333-145th-Ave-Jamaica-NY-11422/32210293_zpid/,FOR_SALE,"$276,500","24333 145th Ave, Jamaica, NY 11422",11422,3,1,1678
SINGLE_FAMILY,6,https://www.zillow.com/homedetails/5624-E-Hampton-Blvd-Flushing-NY-11364/32085998_zpid/,FOR_SALE,"$1,180,000","56-24 E Hampton Boulevard, Bayside, NY 11364",11364,4,3,
SINGLE_FAMILY,4,https://www.zillow.com/homedetails/1107-Willowbrook-Rd-Staten-Island-NY-10314/32291636_zpid/,FOR_SALE,"$850,000","1107 Willowbrook Rd, Staten Island, NY 10314",10314,3,4,1440
SINGLE_FAMILY,290,https://www.zillow.com/homedetails/10-E-67th-St-New-York-NY-10065/31533539_zpid/,FOR_SALE,"$50,000,000","10 E 67th St, New York, NY 10065",10065,8,13,13000
CONDO,34,https://www.zillow.com/homedetails/508-E-78th-St-APT-6A-New-York-NY-10075/244745095_zpid/,FOR_SALE,"$450,000","508 E 78th St APT 6A, New York, NY 10075",10075,2,1,0
SINGLE_FAMILY,5,https://www.zillow.com/homedetails/280-Slater-Blvd-Staten-Island-NY-10305/32332928_zpid/,FOR_SALE,"$699,999","280 Slater Blvd, Staten Island, NY 10305",10305,3,3,1200
CONDO,76,https://www.zillow.com/homedetails/1185-Park-Ave-APT-1A-New-York-NY-10128/244841082_zpid/,FOR_SALE,"$725,000","1185 Park Ave APT 1A, New York, NY 10128",10128,2,2,1465
MULTI_FAMILY,12,https://www.zillow.com/homedetails/41-Fraser-St-Staten-Island-NY-10314/32313711_zpid/,FOR_SALE,"$999,000","41 Fraser St, Staten Island, NY 10314",10314,3,3,3016
CONDO,7,https://www.zillow.com/homedetails/87-70-173rd-St-APT-3E-Jamaica-NY-11432/72651638_zpid/,FOR_SALE,"$225,000","87-70 173rd Street UNIT 3E, Jamaica, NY 11432",11432,2,1,
CONDO,320,https://www.zillow.com/homedetails/53-W-53rd-St-PENTHOUSE-76-New-York-NY-10019/440330724_zpid/,FOR_SALE,"$63,815,000","53 W 53rd St #PENTHOUSE 76, New York, NY 10019",10019,4,4,7973
SINGLE_FAMILY,52,https://www.zillow.com/homedetails/1233-Todt-Hill-Rd-Staten-Island-NY-10304/32295203_zpid/,FOR_SALE,"$1,199,000","1233 Todt Hill Road, Staten Island, NY 10304",10304,5,3,5600
SINGLE_FAMILY,24,https://www.zillow.com/homedetails/1142-E-35th-St-Brooklyn-NY-11210/30752813_zpid/,FOR_SALE,"$899,000","1142 E 35th St, Brooklyn, NY 11210",11210,3,4,2700
CONDO,70,https://www.zillow.com/homedetails/853-Macy-Pl-APT-3E-Bronx-NY-10455/2055273179_zpid/,FOR_SALE,"$265,000","853 Macy Pl APT 3E, Bronx, NY 10455",10455,2,2,976
SINGLE_FAMILY,84,https://www.zillow.com/homedetails/62-48-70th-St-Middle-Village-NY-11379/2062240198_zpid/,FOR_SALE,"$699,000","62-48 70th Street, Middle Village, NY 11379",11379,3,3,
CONDO,19,https://www.zillow.com/homedetails/301-E-63rd-St-APT-14F-Manhattan-NY-10065/72529094_zpid/,FOR_SALE,"$450,000","301 E 63rd St APT 14F, Manhattan, NY 10065",10065,2,1,962
CONDO,70,https://www.zillow.com/homedetails/310-W-55th-St-3JK-New-York-NY-10019/2056299877_zpid/,FOR_SALE,"$825,000","310 W 55th St #3JK, New York, NY 10019",10019,2,2,1250
CONDO,55,https://www.zillow.com/homedetails/100-West-W-57-New-York-NY-10007/441888985_zpid/,FOR_SALE,"$399,000","100 west W 57 St Street UNIT 2 H, New York, NY 10019",10007,1,1,950
CONDO,6,https://www.zillow.com/homedetails/21-77-33rd-St-3H-Astoria-NY-11105/245426079_zpid/,FOR_SALE,"$429,000","21-77 33rd St #3H, Astoria, NY 11105",11105,3,1,0
TOWNHOUSE,4,https://www.zillow.com/homedetails/10-Alan-Loop-Staten-Island-NY-10304/32323896_zpid/,FOR_SALE,"$878,000","10 Alan Loop, Staten Island, NY 10304",10304,4,4,2490
CONDO,248,https://www.zillow.com/homedetails/424-E-115th-St-APT-3C-New-York-NY-10029/345380900_zpid/,FOR_SALE,"$96,400","424 E 115th St APT 3C, New York, NY 10029",10029,0,1,0
SINGLE_FAMILY,30,https://www.zillow.com/homedetails/2513-Humphrey-St-Flushing-NY-11369/31968352_zpid/,FOR_SALE,"$405,000","2513 Humphrey St, Flushing, NY 11369",11369,3,2,0
SINGLE_FAMILY,44,https://www.zillow.com/homedetails/9-Russell-St-Staten-Island-NY-10308/32348246_zpid/,FOR_SALE,"$499,999","9 Russell St, Staten Island, NY 10308",10308,3,2,1099
SINGLE_FAMILY,6,https://www.zillow.com/homedetails/8823-75th-St-Jamaica-NY-11421/32107349_zpid/,FOR_SALE,"$639,000","8823 75th St, Jamaica, NY 11421",11421,3,1,1230
SINGLE_FAMILY,6,https://www.zillow.com/homedetails/110-Sunset-Ave-Staten-Island-NY-10314/32308178_zpid/,FOR_SALE,"$639,000","110 Sunset Ave, Staten Island, NY 10314",10314,3,2,1250
CONDO,30,https://www.zillow.com/homedetails/630-E-14th-St-APT-16-New-York-NY-10009/2061482077_zpid/,FOR_SALE,"$399,000","630 E 14th St APT 16, New York, NY 10009",10009,1,1,0
CONDO,320,https://www.zillow.com/homedetails/1355-1st-Ave-PH-New-York-NY-10021/442121747_zpid/,FOR_SALE,"$35,000,000","1355 1st Ave #PH, New York, NY 10021",10021,8,12,12000
TOWNHOUSE,68,https://www.zillow.com/homedetails/11-Cranberry-St-Brooklyn-NY-11201/30567284_zpid/,FOR_SALE,"$21,000,000","11 Cranberry St, Brooklyn, NY 11201",11201,6,6,6374
SINGLE_FAMILY,115,https://www.zillow.com/homedetails/105-Reade-St-New-York-NY-10013/405529486_zpid/,FOR_SALE,"$24,950,000","105 Reade St, New York, NY 10013",10013,15,15,18740
CONDO,14,https://www.zillow.com/homedetails/35-20-82nd-St-APT-34-Jackson-Heights-NY-11372/245528328_zpid/,FOR_SALE,"$398,000","35-20 82nd St APT 34, Jackson Heights, NY 11372",11372,2,1,0
SINGLE_FAMILY,193,https://www.zillow.com/homedetails/444-Underhill-Ave-Bronx-NY-10473/83179197_zpid/,FOR_SALE,"$480,000","444 Underhill Ave, Bronx, NY 10473",10473,4,3,2250
MULTI_FAMILY,4,https://www.zillow.com/homedetails/231-Bay-22nd-St-Brooklyn-NY-11214/442777186_zpid/,FOR_SALE,"$1,249,000","231 Bay 22nd St, Brooklyn, NY 11214",11214,4,2,
CONDO,4,https://www.zillow.com/homedetails/220-06-67th-Ave-2-Oakland-Gardens-NY-11364/442771567_zpid/,FOR_SALE,"$250,000","220-06 67th Ave #2, Oakland Gardens, NY 11364",11364,2,1,0
CONDO,124,https://www.zillow.com/homedetails/1070-Park-Ave-SUITE-1D-New-York-NY-10128/244822552_zpid/,FOR_SALE,"$375,000","1070 Park Ave SUITE 1D, New York, NY 10128",10128,2,1,0
SINGLE_FAMILY,7,https://www.zillow.com/homedetails/4717-215th-St-Flushing-NY-11361/32082441_zpid/,FOR_SALE,"$899,000","47-17 215th Street, Bayside, NY 11361",11361,3,3,1188
SINGLE_FAMILY,187,https://www.zillow.com/homedetails/40-E-76th-St-New-York-NY-10021/143147746_zpid/,FOR_SALE,"$50,000,000","40 E 76th St, New York, NY 10021",10021,6,13,0
SINGLE_FAMILY,15,https://www.zillow.com/homedetails/994-E-54th-St-Brooklyn-NY-11234/30758327_zpid/,FOR_SALE,"$530,000","994 E 54th St, Brooklyn, NY 11234",11234,3,2,3000
CONDO,20,https://www.zillow.com/homedetails/18-50-211th-St-APT-3D-Bayside-NY-11360/219869218_zpid/,FOR_SALE,"$255,000","18-50 211 Street UNIT 3D, Bayside, NY 11360",11360,3,2,
CONDO,6,https://www.zillow.com/homedetails/25-Tudor-City-Pl-APT-2020-New-York-NY-10017/72525145_zpid/,FOR_SALE,"$465,000","25 Tudor City Pl APT 2020, New York, NY 10017",10017,1,1,0
SINGLE_FAMILY,7,https://www.zillow.com/homedetails/71-Groton-St-Staten-Island-NY-10312/32349337_zpid/,FOR_SALE,"$889,000","71 Groton St, Staten Island, NY 10312",10312,3,3,2340
SINGLE_FAMILY,11,https://www.zillow.com/homedetails/47-Raymond-Ave-Staten-Island-NY-10314/32281416_zpid/,FOR_SALE,"$668,888","47 Raymond Ave, Staten Island, NY 10314",10314,3,2,1200
CONDO,301,https://www.zillow.com/homedetails/17528-89th-Ave-APT-C-Jamaica-NY-11432/89025516_zpid/,FOR_SALE,$175K,"175-28 89th Avenue UNIT C, Jamaica, NY 11432",11432,2,2,646
SINGLE_FAMILY,135,https://www.zillow.com/homedetails/99-57-164th-Ave-Howard-Beach-NY-11414/2056774367_zpid/,FOR_SALE,"$439,000","99-57 164th Avenue, Howard Beach, NY 11414",11414,3,2,
CONDO,7,https://www.zillow.com/homedetails/715-9th-Ave-APT-2FN-New-York-NY-10019/244702928_zpid/,FOR_SALE,"$415,000","715 9th Ave APT 2FN, New York, NY 10019",10019,2,1,0
MULTI_FAMILY,11,https://www.zillow.com/homedetails/485-Jansen-St-Staten-Island-NY-10312/32366991_zpid/,FOR_SALE,"$1,499,999","485 Jansen St, Staten Island, NY 10312",10312,4,5,4256
SINGLE_FAMILY,140,https://www.zillow.com/homedetails/435-E-51st-St-Brooklyn-NY-11203/30653529_zpid/,FOR_SALE,"$575,000","435 E 51st St, Brooklyn, NY 11203",11203,3,2,1300
CONDO,39,https://www.zillow.com/homedetails/311-E-25th-St-APT-6F-New-York-NY-10010/244872273_zpid/,FOR_SALE,"$309,000","311 E 25th St APT 6F, New York, NY 10010",10010,1,1,0
TOWNHOUSE,108,https://www.zillow.com/homedetails/106-W-81st-St-New-York-NY-10024/31524380_zpid/,FOR_SALE,"$3,750,000","106 W 81st St, New York, NY 10024",10024,5,3,3028
CONDO,39,https://www.zillow.com/homedetails/424-E-115th-St-APT-3D-Manhattan-NY-10029/441543099_zpid/,FOR_SALE,"$164,900","424 E 115th St APT 3D, Manhattan, NY 10029",10029,1,1,0
CONDO,76,https://www.zillow.com/homedetails/100-Jay-St-UNIT-PENTHOUSE-Brooklyn-NY-11201/440314746_zpid/,FOR_SALE,"$7,600,000","100 Jay St UNIT PENTHOUSE, Brooklyn, NY 11201",11201,3,4,2936
MULTI_FAMILY,19,https://www.zillow.com/homedetails/4123-156th-St-Flushing-NY-11355/83054481_zpid/,FOR_SALE,"$2,299,000","41-23 156th Street, Flushing, NY 11355",11355,9,8,3960
SINGLE_FAMILY,29,https://www.zillow.com/homedetails/120-Halyan-Rd-Yorktown-Heights-NY-10598/58429513_zpid/,FOR_SALE,"$450,000","120 Halyan Rd, Yorktown Heights, NY 10598",10598,3,2,0
CONDO,150,https://www.zillow.com/homedetails/764-Saint-Nicholas-Ave-C1C2-New-York-NY-10031/2062738006_zpid/,FOR_SALE,"$649,000","764 Saint Nicholas Ave #C1C2, New York, NY 10031",10031,3,3,2431
CONDO,229,https://www.zillow.com/homedetails/14205-Roosevelt-Ave-APT-334-Flushing-NY-11354/245472902_zpid/,FOR_SALE,"$398,000","142-05 Roosevelt Ave UNIT 334, Flushing, NY 11354",11354,2,1,
MULTI_FAMILY,24,https://www.zillow.com/homedetails/10550-88th-St-Jamaica-NY-11417/32114580_zpid/,FOR_SALE,"$605,000","105-50 88th Street, Ozone Park, NY 11417",11417,5,2,
TOWNHOUSE,9,https://www.zillow.com/homedetails/4-Rumson-Rd-Staten-Island-NY-10314/32316137_zpid/,FOR_SALE,"$335,000","4 Rumson Rd, Staten Island, NY 10314",10314,2,2,1116
MULTI_FAMILY,13,https://www.zillow.com/homedetails/14728-20th-Ave-Flushing-NY-11357/32030251_zpid/,FOR_SALE,"$1,449,898","147-28 20th Avenue, Whitestone, NY 11357",11357,6,5,
CONDO,19,https://www.zillow.com/homedetails/30-Park-Pl-UNIT-PENTHOUSE-81-New-York-NY-10007/442754951_zpid/,FOR_SALE,"$45,000,000","30 Park Pl UNIT PENTHOUSE 81, New York, NY 10007",10007,4,5,5443
SINGLE_FAMILY,6,https://www.zillow.com/homedetails/7106-Ingram-St-Forest-Hills-NY-11375/32004463_zpid/,FOR_SALE,"$3,775,000","71-06 Ingram Street, Forest Hills, NY 11375",11375,5,5,
SINGLE_FAMILY,8,https://www.zillow.com/homedetails/3925-222nd-St-Bayside-NY-11361/2061244859_zpid/,FOR_SALE,"$1,150,000","39-25 222nd Street, Bayside, NY 11361",11361,3,3,1640
CONDO,18,https://www.zillow.com/homedetails/35-E-68th-St-APT-2A-New-York-NY-10065/244715891_zpid/,FOR_SALE,"$3,850,000","35 E 68th St APT 2A, New York, NY 10065",10065,3,2,1710
